R:A::C:P,0 2 4,1 6,3,5
0 2 4,0.14295977011494254,0.08620689655172414,0.039511494252873564,0.034482758620689655
1 6,0.23347701149425287,0.1903735632183908,0.0639367816091954,0.0668103448275862
3,0.033764367816091954,0.017241379310344827,0.010775862068965518,0.011494252873563218
5,0.029454022988505746,0.016522988505747127,0.013649425287356323,0.009339080459770116
