R:A::C:P,0 1,2,3 5,4,6
0 1,0.75,0.49019607843137253,0.46774193548387094,0.49122807017543857,0.5555555555555556
2,0.17763157894736842,0.2549019607843137,0.22580645161290322,0.19298245614035087,0.2962962962962963
3 5,0.039473684210526314,0.1568627450980392,0.22580645161290322,0.10526315789473684,0.09259259259259259
4,0.013157894736842105,0.0392156862745098,0.016129032258064516,0.12280701754385964,0.037037037037037035
6,0.019736842105263157,0.058823529411764705,0.06451612903225806,0.08771929824561403,0.018518518518518517
