R:A::C:P,0 2,1 3 5 6,4
0 2,0.3819444444444444,0.38857142857142857,0.3157894736842105
1 3 5 6,0.5902777777777778,0.5942857142857143,0.5614035087719298
4,0.027777777777777776,0.017142857142857144,0.12280701754385964
