R:A::C:P,0 2,1 3 5 6,4
0 2,0.14627659574468085,0.18085106382978725,0.047872340425531915
1 3 5 6,0.22606382978723405,0.2765957446808511,0.0851063829787234
4,0.010638297872340425,0.007978723404255319,0.018617021276595744
