R:A::C:P,antag,fool,other,protag
antag,0.034482758620689655,0.009615384615384616,0.030181086519114688,0.07194244604316546
fool,0.022988505747126436,0.1346153846153846,0.008048289738430584,0.02158273381294964
other,0.8850574712643678,0.8365384615384616,0.937625754527163,0.7913669064748201
protag,0.05747126436781609,0.019230769230769232,0.02414486921529175,0.11510791366906475
