R:A::C:P,0,1 2,3,4 5 6
0,0.3230769230769231,0.1232876712328767,0.08571428571428572,0.12162162162162163
1 2,0.6153846153846154,0.7397260273972602,0.6,0.7162162162162162
3,0.0,0.0547945205479452,0.11428571428571428,0.05405405405405406
4 5 6,0.06153846153846154,0.0821917808219178,0.2,0.10810810810810811
