R:A::C:P,0,1 4,2 3 5 6
0,0.2153846153846154,0.11805555555555555,0.09126984126984126
1 4,0.5384615384615384,0.5,0.42857142857142855
2 3 5 6,0.24615384615384617,0.3819444444444444,0.4801587301587302
