R:A::C:P,0 5,1 3,2 6,4
0 5,0.3941176470588235,0.31176470588235294,0.17647058823529413,0.11764705882352941
1 3,0.3105590062111801,0.3333333333333333,0.22153209109730848,0.13457556935817805
2 6,0.2852852852852853,0.2702702702702703,0.3108108108108108,0.13363363363363365
4,0.2328767123287671,0.2465753424657534,0.3013698630136986,0.2191780821917808
