R:A::C:P,antag,fool,other,protag
antag,0.005405405405405406,0.009009009009009009,0.02702702702702703,0.010810810810810811
fool,0.0018018018018018018,0.01981981981981982,0.009009009009009009,0.005405405405405406
other,0.0936936936936937,0.08108108108108109,0.5495495495495496,0.12432432432432433
protag,0.009009009009009009,0.005405405405405406,0.023423423423423424,0.025225225225225224
