R:A::C:P,0 2,1 6,3 4,5
0 2,0.08548850574712644,0.07830459770114942,0.05890804597701149,0.028017241379310345
1 6,0.15804597701149425,0.1903735632183908,0.13936781609195403,0.0668103448275862
3 4,0.040229885057471264,0.02514367816091954,0.042385057471264365,0.017959770114942528
5,0.01939655172413793,0.016522988505747127,0.023706896551724137,0.009339080459770116
