R:A::C:P,0,1 2,3 5,4,6
0,0.12598425196850394,0.06467661691542288,0.022988505747126436,0.031578947368421054,0.010101010101010102
1 2,0.515748031496063,0.5746268656716418,0.3793103448275862,0.4421052631578947,0.3939393939393939
3 5,0.13385826771653545,0.11940298507462686,0.1810344827586207,0.15263157894736842,0.12121212121212122
4,0.031496062992125984,0.05223880597014925,0.06321839080459771,0.08421052631578947,0.030303030303030304
6,0.19291338582677164,0.1890547263681592,0.35344827586206895,0.2894736842105263,0.4444444444444444
