R:A::C:P,0 5,1,2,3,4 6
0 5,0.2154696132596685,0.16279069767441862,0.1276595744680851,0.20967741935483872,0.1553398058252427
1,0.47513812154696133,0.5,0.425531914893617,0.3064516129032258,0.36893203883495146
2,0.143646408839779,0.23255813953488372,0.2553191489361702,0.3387096774193548,0.1941747572815534
3,0.055248618784530384,0.03488372093023256,0.09574468085106383,0.08064516129032258,0.06796116504854369
4 6,0.11049723756906077,0.06976744186046512,0.09574468085106383,0.06451612903225806,0.21359223300970873
