R:A::C:P,0 5,1,2,3,4 6
0 5,0.4148936170212766,0.14893617021276595,0.1276595744680851,0.13829787234042554,0.1702127659574468
1,0.3805309734513274,0.1902654867256637,0.17699115044247787,0.084070796460177,0.168141592920354
2,0.23423423423423423,0.18018018018018017,0.21621621621621623,0.1891891891891892,0.18018018018018017
3,0.29411764705882354,0.08823529411764706,0.2647058823529412,0.14705882352941177,0.20588235294117646
4 6,0.32786885245901637,0.09836065573770492,0.14754098360655737,0.06557377049180328,0.36065573770491804
