R:A::C:P,0 1 2 6,3,4 5
0 1 2 6,0.9222222222222223,0.8,0.9047619047619048
3,0.022222222222222223,0.13333333333333333,0.047619047619047616
4 5,0.05555555555555555,0.06666666666666667,0.047619047619047616
