R:A::C:P,0 2 5,1 4,3 6
0 2 5,0.1920152091254753,0.10456273764258556,0.09315589353612168
1 4,0.26806083650190116,0.13688212927756654,0.07034220532319392
3 6,0.06273764258555133,0.03231939163498099,0.039923954372623575
