R:A::C:P,0,1 2 6,3,4 5
0,0.3939393939393939,0.14035087719298245,0.0,0.2857142857142857
1 2 6,0.5454545454545454,0.7719298245614035,0.8,0.6190476190476191
3,0.0,0.03508771929824561,0.13333333333333333,0.047619047619047616
4 5,0.06060606060606061,0.05263157894736842,0.06666666666666667,0.047619047619047616
