R:A::C:P,0 6,1,2,3 5,4
0 6,0.36774193548387096,0.11827956989247312,0.1010752688172043,0.2817204301075269,0.13118279569892474
1,0.3464566929133858,0.2650918635170604,0.10236220472440945,0.15485564304461943,0.13123359580052493
2,0.28,0.18181818181818182,0.14909090909090908,0.26545454545454544,0.12363636363636364
3 5,0.29292929292929293,0.11616161616161616,0.12626262626262627,0.3181818181818182,0.14646464646464646
4,0.1917808219178082,0.0684931506849315,0.2191780821917808,0.3013698630136986,0.2191780821917808
