R:A::C:P,0 6,1,2,3 5,4
0 6,0.12284482758620689,0.039511494252873564,0.033764367816091954,0.09410919540229885,0.04382183908045977
1,0.09482758620689655,0.07255747126436782,0.028017241379310345,0.042385057471264365,0.035919540229885055
2,0.05531609195402299,0.035919540229885055,0.029454022988505746,0.05244252873563218,0.02442528735632184
3 5,0.041666666666666664,0.016522988505747127,0.017959770114942528,0.04525862068965517,0.020833333333333332
4,0.010057471264367816,0.0035919540229885057,0.011494252873563218,0.015804597701149427,0.011494252873563218
