R:A::C:P,0 4,1,2 6,3,5
0 4,0.4375,0.125,0.20535714285714285,0.08035714285714286,0.15178571428571427
1,0.29642857142857143,0.25,0.25,0.11071428571428571,0.09285714285714286
2 6,0.2978723404255319,0.1702127659574468,0.2553191489361702,0.13829787234042554,0.13829787234042554
3,0.2,0.16,0.3,0.18,0.16
5,0.2807017543859649,0.12280701754385964,0.2631578947368421,0.12280701754385964,0.21052631578947367
