R:A::C:P,0,1 6,2,3 4 5
0,0.5,0.19047619047619047,0.09523809523809523,0.21428571428571427
1 6,0.2833333333333333,0.225,0.18333333333333332,0.30833333333333335
2,0.12962962962962962,0.3333333333333333,0.18518518518518517,0.35185185185185186
3 4 5,0.0967741935483871,0.12903225806451613,0.25806451612903225,0.5161290322580645
