R:A::C:P,0,1 6,2,3 4 5
0,0.3230769230769231,0.14035087719298245,0.09090909090909091,0.1111111111111111
1 6,0.5230769230769231,0.47368421052631576,0.5,0.4567901234567901
2,0.1076923076923077,0.3157894736842105,0.22727272727272727,0.2345679012345679
3 4 5,0.046153846153846156,0.07017543859649122,0.18181818181818182,0.19753086419753085
