R:A::C:P,0,1 6,2,3 4 5
0,0.08502024291497975,0.032388663967611336,0.016194331983805668,0.03643724696356275
1 6,0.13765182186234817,0.10931174089068826,0.08906882591093117,0.14979757085020243
2,0.02834008097165992,0.0728744939271255,0.04048582995951417,0.07692307692307693
3 4 5,0.012145748987854251,0.016194331983805668,0.032388663967611336,0.06477732793522267
