R:A::C:P,0 5 6,1 4,2,3
0 5 6,0.45819935691318325,0.33490566037735847,0.3392857142857143,0.43258426966292135
1 4,0.28938906752411575,0.4056603773584906,0.3273809523809524,0.2640449438202247
2,0.17845659163987138,0.19811320754716982,0.24404761904761904,0.21910112359550563
3,0.07395498392282958,0.06132075471698113,0.08928571428571429,0.08426966292134831
