R:A::C:P,0 5 6,1 4,2,3
0 5 6,0.20474137931034483,0.10201149425287356,0.040948275862068964,0.05531609195402299
1 4,0.12931034482758622,0.1235632183908046,0.039511494252873564,0.033764367816091954
2,0.07974137931034483,0.0603448275862069,0.029454022988505746,0.028017241379310345
3,0.033045977011494254,0.01867816091954023,0.010775862068965518,0.010775862068965518
