R:A::C:P,0 6,1 3 5,2 4
0 6,0.26881720430107525,0.175,0.12162162162162163
1 3 5,0.5268817204301075,0.5375,0.5675675675675675
2 4,0.20430107526881722,0.2875,0.3108108108108108
