R:A::C:P,0 4,1 5,2,3,6
0 4,0.04454022988505747,0.027298850574712645,0.016522988505747127,0.011494252873563218,0.005747126436781609
1 5,0.12428160919540229,0.10847701149425287,0.035201149425287355,0.03807471264367816,0.036637931034482756
2,0.05244252873563218,0.0603448275862069,0.029454022988505746,0.028017241379310345,0.027298850574712645
3,0.022988505747126436,0.01939655172413793,0.010775862068965518,0.010775862068965518,0.009339080459770116
6,0.07471264367816093,0.07471264367816093,0.028735632183908046,0.039511494252873564,0.06321839080459771
