R:A::C:P,0 4,1 5,2,3,6
0 4,0.4217687074829932,0.2585034013605442,0.1564625850340136,0.10884353741496598,0.05442176870748299
1 5,0.36268343815513626,0.3165618448637317,0.10272536687631027,0.1111111111111111,0.1069182389937107
2,0.26545454545454544,0.3054545454545455,0.14909090909090908,0.14181818181818182,0.13818181818181818
3,0.3137254901960784,0.2647058823529412,0.14705882352941177,0.14705882352941177,0.12745098039215685
6,0.2659846547314578,0.2659846547314578,0.10230179028132992,0.14066496163682865,0.22506393861892582
