R:A::C:P,0 2,1,3,4 5 6
0 2,0.14627659574468085,0.06648936170212766,0.02925531914893617,0.13297872340425532
1,0.18085106382978725,0.08244680851063829,0.04521276595744681,0.13297872340425532
3,0.018617021276595744,0.0026595744680851063,0.007978723404255319,0.02925531914893617
4 5 6,0.03723404255319149,0.005319148936170213,0.015957446808510637,0.06648936170212766
