R:A::C:P,0 2,1,3,4 5 6
0 2,0.3900709219858156,0.1773049645390071,0.07801418439716312,0.3546099290780142
1,0.40963855421686746,0.18674698795180722,0.10240963855421686,0.30120481927710846
3,0.3181818181818182,0.045454545454545456,0.13636363636363635,0.5
4 5 6,0.2978723404255319,0.0425531914893617,0.1276595744680851,0.5319148936170213
