R:A::C:P,0 2,1,3,4 5 6
0 2,0.3819444444444444,0.423728813559322,0.2972972972972973,0.36764705882352944
1,0.4722222222222222,0.5254237288135594,0.4594594594594595,0.36764705882352944
3,0.04861111111111111,0.01694915254237288,0.08108108108108109,0.08088235294117647
4 5 6,0.09722222222222222,0.03389830508474576,0.16216216216216217,0.18382352941176472
