R:A::C:P,0,1 3 4,2,5 6
0,0.4857142857142857,0.4,0.05714285714285714,0.05714285714285714
1 3 4,0.2261904761904762,0.5476190476190477,0.16666666666666666,0.05952380952380952
2,0.11764705882352941,0.47058823529411764,0.23529411764705882,0.17647058823529413
5 6,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
