R:A::C:P,0,1 3 4,2,5 6
0,0.40476190476190477,0.1794871794871795,0.08,0.14285714285714285
1 3 4,0.4523809523809524,0.5897435897435898,0.56,0.35714285714285715
2,0.09523809523809523,0.20512820512820512,0.32,0.42857142857142855
5 6,0.047619047619047616,0.02564102564102564,0.04,0.07142857142857142
