R:A::C:P,0 2 6,1 5,3,4
0 2 6,0.4857142857142857,0.38461538461538464,0.45161290322580644,0.42105263157894735
1 5,0.45714285714285713,0.5897435897435898,0.41935483870967744,0.3157894736842105
3,0.02857142857142857,0.02564102564102564,0.06451612903225806,0.10526315789473684
4,0.02857142857142857,0.0,0.06451612903225806,0.15789473684210525
