R:A::C:P,0 2,1,3 4,5 6
0 2,0.35267857142857145,0.37209302325581395,0.35,0.2708333333333333
1,0.47767857142857145,0.5,0.38333333333333336,0.3125
3 4,0.08928571428571429,0.05813953488372093,0.06666666666666667,0.2604166666666667
5 6,0.08035714285714286,0.06976744186046512,0.2,0.15625
