R:A::C:P,0 5,1 4,2,3,6
0 5,0.048132183908045974,0.036637931034482756,0.01221264367816092,0.015804597701149427,0.009339080459770116
1 4,0.09626436781609195,0.1235632183908046,0.039511494252873564,0.033764367816091954,0.033045977011494254
2,0.05244252873563218,0.0603448275862069,0.029454022988505746,0.028017241379310345,0.027298850574712645
3,0.023706896551724137,0.01867816091954023,0.010775862068965518,0.010775862068965518,0.009339080459770116
6,0.08405172413793104,0.0653735632183908,0.028735632183908046,0.039511494252873564,0.06321839080459771
