R:A::C:P,0,1,2,3 4,5,6
0,28,12,10,11,5,2
1,67,43,40,46,19,11
2,17,20,24,31,9,10
3 4,6,5,14,8,14,11
5,6,2,2,13,0,3
6,6,4,4,11,4,8
