R:A::C:P,0,1 3 4,2,5 6
0,0.4117647058823529,0.3382352941176471,0.14705882352941177,0.10294117647058823
1 3 4,0.25704225352112675,0.3591549295774648,0.19014084507042253,0.1936619718309859
2,0.15315315315315314,0.4594594594594595,0.21621621621621623,0.17117117117117117
5 6,0.19047619047619047,0.47619047619047616,0.09523809523809523,0.23809523809523808
