R:A::C:P,0,1 4 5,2 6,3
0,0.3150684931506849,0.4657534246575342,0.1506849315068493,0.0684931506849315
1 4 5,0.19680851063829788,0.43351063829787234,0.2579787234042553,0.11170212765957446
2 6,0.12411347517730496,0.48226950354609927,0.2553191489361702,0.13829787234042554
3,0.08,0.44,0.3,0.18
