R:A::C:P,0 1,2 3 5,4 6
0 1,0.28517110266159695,0.188212927756654,0.08555133079847908
2 3 5,0.09695817490494296,0.1596958174904943,0.06844106463878327
4 6,0.028517110266159697,0.045627376425855515,0.04182509505703422
