R:A::C:P,0,1 5,2,3 4 6
0,0.3010752688172043,0.15476190476190477,0.0784313725490196,0.10135135135135136
1 5,0.5483870967741935,0.4523809523809524,0.45098039215686275,0.4797297297297297
2,0.10752688172043011,0.27380952380952384,0.2549019607843137,0.23648648648648649
3 4 6,0.043010752688172046,0.11904761904761904,0.21568627450980393,0.18243243243243243
