R:A::C:P,0 3 5,1 6,2 4
0 3 5,0.22757475083056478,0.1574074074074074,0.1871508379888268
1 6,0.5365448504983389,0.6134259259259259,0.5139664804469274
2 4,0.23588039867109634,0.22916666666666666,0.2988826815642458
