R:A::C:P,comedy,history,tragedy
comedy,0.2073170731707317,0.036585365853658534,0.08536585365853659
history,0.036585365853658534,0.2073170731707317,0.036585365853658534
tragedy,0.08536585365853659,0.06097560975609756,0.24390243902439024
