R:A::C:P,0,1 4,2,3 5 6
0,0.3150684931506849,0.3424657534246575,0.0821917808219178,0.2602739726027397
1 4,0.21003134796238246,0.3166144200626959,0.13793103448275862,0.335423197492163
2,0.13372093023255813,0.32558139534883723,0.1744186046511628,0.36627906976744184
3 5 6,0.10599078341013825,0.3271889400921659,0.11981566820276497,0.4470046082949309
