R:A::C:P,0 6,1,2 3,4 5
0 6,0.37831858407079644,0.23504273504273504,0.30346820809248554,0.37222222222222223
1,0.2920353982300885,0.43162393162393164,0.21098265895953758,0.20833333333333334
2 3,0.23672566371681417,0.2606837606837607,0.3179190751445087,0.275
4 5,0.09292035398230089,0.07264957264957266,0.1676300578034682,0.14444444444444443
