R:A::C:P,0 6,1,2 3,4 5
0 6,0.36774193548387096,0.11827956989247312,0.22580645161290322,0.28817204301075267
1,0.3464566929133858,0.2650918635170604,0.19160104986876642,0.1968503937007874
2 3,0.2838196286472148,0.16180371352785147,0.2917771883289125,0.2625994694960212
4 5,0.2485207100591716,0.10059171597633136,0.3431952662721893,0.3076923076923077
