R:A::C:P,0 6,1,2 3,4 5
0 6,0.12284482758620689,0.039511494252873564,0.07543103448275862,0.09626436781609195
1,0.09482758620689655,0.07255747126436782,0.05244252873563218,0.05387931034482758
2 3,0.07686781609195402,0.04382183908045977,0.07902298850574713,0.07112068965517242
4 5,0.03017241379310345,0.01221264367816092,0.041666666666666664,0.03735632183908046
