R:A::C:P,antag,fool,other,protag
antag,0.006109979633401222,0.004073319755600814,0.0033944331296673455,0.006109979633401222
fool,0.0033944331296673455,0.009504412763068567,0.0,0.0027155465037338763
other,0.23217922606924643,0.20366598778004075,0.318397827562797,0.18669382213170402
protag,0.00746775288526816,0.0027155465037338763,0.0006788866259334691,0.012898845892735914
