R:A::C:P,antag,fool,other,protag
antag,0.02452316076294278,0.018518518518518517,0.010526315789473684,0.029315960912052116
fool,0.013623978201634877,0.043209876543209874,0.0,0.013029315960912053
other,0.9318801089918256,0.9259259259259259,0.9873684210526316,0.8957654723127035
protag,0.02997275204359673,0.012345679012345678,0.002105263157894737,0.06188925081433225
