R:A::C:P,0,1 2,3,4 6,5
0,0.3230769230769231,0.1232876712328767,0.08571428571428572,0.13793103448275862,0.0625
1 2,0.6153846153846154,0.7397260273972602,0.6,0.7068965517241379,0.75
3,0.0,0.0547945205479452,0.11428571428571428,0.034482758620689655,0.125
4 6,0.03076923076923077,0.0410958904109589,0.14285714285714285,0.10344827586206896,0.0625
5,0.03076923076923077,0.0410958904109589,0.05714285714285714,0.017241379310344827,0.0
