R:A::C:P,0,1 2,3,4 6,5
0,0.5,0.21428571428571427,0.07142857142857142,0.19047619047619047,0.023809523809523808
1 2,0.23809523809523808,0.32142857142857145,0.125,0.24404761904761904,0.07142857142857142
3,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
4 6,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.35294117647058826,0.058823529411764705
5,0.25,0.375,0.25,0.125,0.0
