R:A::C:P,0,1 2 3 6,4 5
0,0.3150684931506849,0.3972602739726027,0.2876712328767123
1 2 3 6,0.16176470588235295,0.5915032679738562,0.24673202614379086
4 5,0.14583333333333334,0.4791666666666667,0.375
