R:A::C:P,0,1 2 3 6,4 5
0,0.16911764705882354,0.06636155606407322,0.10096153846153846
1 2 3 6,0.7279411764705882,0.8283752860411899,0.7259615384615384
4 5,0.10294117647058823,0.10526315789473684,0.17307692307692307
