R:A::C:P,0,1 2 3 6,4 5
0,0.029449423815621,0.03713188220230474,0.026888604353393086
1 2 3 6,0.1267605633802817,0.46350832266325226,0.19334186939820744
4 5,0.01792573623559539,0.058898847631242,0.046094750320102434
