R:A::C:P,0 5,1 2,3 6,4
0 5,0.09716599190283401,0.048582995951417005,0.03643724696356275,0.020242914979757085
1 2,0.21052631578947367,0.21862348178137653,0.17408906882591094,0.07692307692307693
3 6,0.016194331983805668,0.020242914979757085,0.032388663967611336,0.004048582995951417
4,0.004048582995951417,0.008097165991902834,0.012145748987854251,0.020242914979757085
