R:A::C:P,0 4 5,1,2 3,6
0 4 5,0.5084745762711864,0.13559322033898305,0.2627118644067797,0.09322033898305085
1,0.5,0.1902654867256637,0.2610619469026549,0.048672566371681415
2 3,0.3310344827586207,0.15862068965517243,0.4068965517241379,0.10344827586206896
6,0.4864864864864865,0.10810810810810811,0.1891891891891892,0.21621621621621623
