R:A::C:P,0 2,1 3 5 6,4
0 2,0.3346938775510204,0.5142857142857142,0.1510204081632653
1 3 5 6,0.289738430583501,0.5855130784708249,0.12474849094567404
4,0.41025641025641024,0.41025641025641024,0.1794871794871795
