R:A::C:P,0,1,2 3 5,4 6
0,0.40476190476190477,0.17857142857142858,0.08955223880597014,0.3181818181818182
1,0.42857142857142855,0.6428571428571429,0.417910447761194,0.2727272727272727
2 3 5,0.11904761904761904,0.17857142857142858,0.43283582089552236,0.2727272727272727
4 6,0.047619047619047616,0.0,0.05970149253731343,0.13636363636363635
