R:A::C:P,0 1 3 4,2 5,6
0 1 3 4,0.6936507936507936,0.20952380952380953,0.09682539682539683
2 5,0.6037735849056604,0.2641509433962264,0.1320754716981132
6,0.49872122762148335,0.27621483375959077,0.22506393861892582
