R:A::C:P,0 1 5 6,2,3 4
0 1 5 6,0.8181818181818182,0.5,0.5925925925925926
2,0.14285714285714285,0.4090909090909091,0.25925925925925924
3 4,0.03896103896103896,0.09090909090909091,0.14814814814814814
