R:A::C:P,0 2,1,3 4 5 6
0 2,0.441340782122905,0.1787709497206704,0.37988826815642457
1,0.47345132743362833,0.1902654867256637,0.336283185840708
3 4 5 6,0.3140495867768595,0.09090909090909091,0.5950413223140496
