R:A::C:P,0 1 2,3,4 5,6
0 1 2,0.5904761904761905,0.11428571428571428,0.1761904761904762,0.11904761904761904
3,0.3333333333333333,0.3333333333333333,0.25,0.08333333333333333
4 5,0.42105263157894735,0.21052631578947367,0.2631578947368421,0.10526315789473684
6,0.3333333333333333,0.5,0.16666666666666666,0.0
