R:A::C:P,0 1 2,3,4 5 6
0 1 2,0.6402439024390244,0.42696629213483145,0.41935483870967744
3,0.06554878048780488,0.08426966292134831,0.07885304659498207
4 5 6,0.2942073170731707,0.4887640449438202,0.5017921146953405
