R:A::C:P,0 6,1 4 5,2,3
0 6,0.12284482758620689,0.13577586206896552,0.033764367816091954,0.041666666666666664
1 4 5,0.125,0.17600574712643677,0.04669540229885057,0.04741379310344827
2,0.05531609195402299,0.08477011494252873,0.029454022988505746,0.028017241379310345
3,0.021551724137931036,0.03017241379310345,0.010775862068965518,0.010775862068965518
