R:A::C:P,antag,fool,other,protag
antag,0.036585365853658534,0.012195121951219513,0.08536585365853659,0.012195121951219513
fool,0.012195121951219513,0.0,0.0,0.012195121951219513
other,0.14634146341463414,0.0,0.12195121951219512,0.2073170731707317
protag,0.07317073170731707,0.012195121951219513,0.0975609756097561,0.17073170731707318
